match,result,turned_cards,number_of_battles
126087,A,41,12
126088,A,42,13
126089,B,18,6
126090,B,17,6
126091,A,40,11
126092,B,80,23
126093,B,18,6
126094,B,17,6
126095,A,40,12
126096,A,38,11
126097,A,40,13
126098,A,41,13
126099,A,40,13
126100,A,41,13
126101,A,40,12
126102,A,39,12
126103,A,41,13
126104,A,40,13
126105,B,20,6
126106,B,20,6
126107,B,19,6
126108,A,51,13
126109,A,47,12
126110,A,99,28
126111,B,70,20
126112,A,125,36
126113,B,75,21
126114,A,84,24
126115,A,47,14
126116,A,47,15
126117,A,33,9
126118,B,62,19
126119,A,33,9
126120,A,61,18
126121,A,55,17
126122,A,40,12
126123,A,41,12
126124,A,75,23
126125,A,79,25
126126,B,99,29
126127,B,46,11
126128,A,39,11
126129,B,36,9
126130,A,41,12
126131,B,44,10
126132,A,97,30
126133,B,19,6
126134,B,18,6
126135,A,64,20
126136,B,19,6
126137,B,18,6
126138,A,40,11
126139,A,50,15
126140,B,18,6
126141,B,17,6
126142,B,106,31
126143,B,114,34
126144,B,18,6
126145,B,17,6
126146,A,40,12
126147,A,37,10
126148,A,37,11
126149,A,35,10
126150,A,36,11
126151,B,105,30
126152,A,37,10
126153,A,37,11
126154,A,36,11
126155,A,35,11
126156,B,102,32
126157,A,63,19
126158,A,79,24
126159,A,39,12
126160,A,42,13
126161,A,39,12
126162,B,99,29
126163,A,36,10
126164,A,36,10
126165,A,36,11
126166,A,35,11
126167,A,39,13
126168,B,20,6
126169,B,20,6
126170,B,19,6
126171,A,42,10
126172,A,53,13
126173,A,42,10
126174,A,41,10
126175,A,50,13
126176,A,41,10
126177,A,45,12
126178,A,55,17
126179,A,30,8
126180,B,72,21
126181,A,30,8
126182,B,87,25
126183,A,40,12
126184,A,137,42
126185,A,40,12
126186,A,41,12
126187,A,40,12
126188,B,78,23
126189,B,61,18
126190,A,53,16
126191,B,81,23
126192,A,53,17
126193,A,36,11
126194,A,37,11
126195,A,86,27
126196,B,32,8
126197,B,97,27
126198,A,59,16
126199,B,32,8
126200,A,40,11
126201,B,103,29
126202,A,61,18
126203,B,19,6
126204,B,18,6
126205,B,70,20
126206,B,19,6
126207,B,18,6
126208,A,45,12
126209,A,75,23
126210,B,18,6
126211,B,17,6
126212,A,38,11
126213,A,163,50
126214,B,18,6
126215,B,17,6
126216,B,94,29
126217,A,33,9
126218,A,34,9
126219,A,33,9
126220,A,34,10
126221,B,65,20
126222,A,32,8
126223,A,34,9
126224,A,32,8
126225,A,34,10
126226,B,84,27
126227,A,39,12
126228,A,61,19
126229,A,109,33
126230,A,57,19
126231,A,41,13
126232,A,104,31
126233,A,115,35
126234,A,33,9
126235,A,33,9
126236,A,33,9
126237,A,33,10
126238,B,81,24
126239,A,39,12
126240,A,38,12
126241,B,103,33
126242,B,140,46
126243,A,36,11
126244,A,38,12
126245,A,49,15
126246,B,87,25
126247,A,35,10
126248,A,35,10
126249,A,35,11
126250,A,34,11
126251,A,33,11
126252,B,20,6
126253,B,20,6
126254,B,19,6
126255,A,43,10
126256,A,88,26
126257,A,43,10
126258,A,90,23
126259,A,53,13
126260,A,138,39
126261,A,51,13
126262,B,83,25
126263,A,54,15
126264,A,53,16
126265,B,88,26
126266,A,44,12
126267,B,52,15
126268,A,224,68
126269,B,82,26
126270,A,79,24
126271,A,40,12
126272,A,41,13
126273,B,35,10
126274,B,76,23
126275,A,37,11
126276,A,44,13
126277,A,36,11
126278,A,37,11
126279,A,46,15
126280,A,65,20
126281,A,43,12
126282,A,45,13
126283,B,88,27
126284,A,45,13
126285,A,41,12
126286,A,123,38
126287,B,84,27
126288,B,43,12
126289,B,36,9
126290,A,44,12
126291,B,68,19
126292,A,55,15
126293,B,36,9
126294,A,77,23
126295,B,19,6
126296,B,18,6
126297,B,116,34
126298,B,19,6
126299,B,18,6
126300,A,45,12
126301,B,133,40
126302,B,18,6
126303,B,17,6
126304,A,49,13
126305,A,53,14
126306,B,18,6
126307,B,17,6
126308,B,92,27
126309,A,44,11
126310,A,49,13
126311,A,44,12
126312,A,49,13
126313,B,44,13
126314,A,44,11
126315,A,48,13
126316,A,43,12
126317,A,49,13
126318,B,87,28
126319,A,47,15
126320,B,86,26
126321,B,106,34
126322,A,52,17
126323,A,39,12
126324,B,81,24
126325,B,62,20
126326,A,30,8
126327,A,30,8
126328,A,30,8
126329,A,30,8
126330,B,77,22
126331,A,58,17
126332,A,37,11
126333,A,36,11
126334,A,78,26
126335,B,83,26
126336,B,109,33
126337,A,32,9
126338,A,109,33
126339,B,73,21
126340,A,32,9
126341,A,32,9
126342,A,32,9
126343,A,32,10
126344,B,64,19
126345,A,74,21
126346,A,36,10
126347,A,48,13
126348,A,35,11
126349,B,71,23
126350,A,35,11
126351,A,34,11
126352,A,162,48
126353,A,39,11
126354,A,144,42
126355,A,39,12
126356,A,210,65
126357,A,39,12
126358,A,41,13
126359,A,39,13
126360,B,19,5
126361,B,19,5
126362,B,19,5
126363,A,19,5
126364,A,19,5
126365,A,19,5
126366,B,19,6
126367,A,19,5
126368,B,19,6
126369,A,19,5
126370,A,19,5
126371,B,19,6
126372,B,20,6
126373,B,20,6
126374,B,20,6
126375,B,19,6
126376,B,20,6
126377,B,19,6
126378,A,40,12
126379,B,79,25
126380,A,54,17
126381,A,39,11
126382,B,83,24
126383,B,85,26
126384,A,20,6
126385,A,19,5
126386,B,19,6
126387,A,20,6
126388,B,19,6
126389,B,18,6
126390,B,20,6
126391,B,20,6
126392,B,20,6
126393,B,19,6
126394,B,20,6
126395,B,19,6
126396,A,38,10
126397,A,37,10
126398,A,37,11
126399,A,43,13
126400,B,65,20
126401,A,36,10
126402,A,40,12
126403,B,58,17
126404,B,62,19
126405,B,62,18
126406,A,93,29
126407,A,37,10
126408,A,36,10
126409,B,99,31
126410,A,20,6
126411,A,20,6
126412,B,47,14
126413,A,20,6
126414,B,19,6
126415,B,18,6
126416,A,20,6
126417,A,48,14
126418,B,18,6
126419,B,17,6
126420,B,20,6
126421,B,20,6
126422,B,20,6
126423,B,19,6
126424,B,20,6
126425,B,19,6
126426,A,35,9
126427,A,34,8
126428,A,35,9
126429,A,35,9
126430,A,34,8
126431,A,35,9
126432,A,40,12
126433,A,155,50
126434,A,40,12
126435,B,56,16
126436,A,113,32
126437,A,34,9
126438,A,115,35
126439,A,34,9
126440,A,170,50
126441,A,140,40
126442,A,37,11
126443,B,75,21
126444,B,106,33
126445,A,104,31
126446,A,370,113
126447,B,116,35
126448,B,76,22
126449,A,34,10
126450,B,36,9
126451,B,36,9
126452,B,51,13
126453,B,86,25
126454,B,19,6
126455,B,18,6
126456,A,48,15
126457,B,107,33
126458,B,18,6
126459,B,17,6
126460,A,39,11
126461,A,39,12
126462,A,38,12
126463,A,39,12
126464,A,38,12
126465,B,20,6
126466,B,20,6
126467,B,20,6
126468,B,19,6
126469,B,20,6
126470,B,19,6
126471,A,49,13
126472,A,40,10
126473,A,44,12
126474,A,49,14
126475,A,40,10
126476,A,43,11
126477,A,95,28
126478,B,59,17
126479,B,98,30
126480,B,98,30
126481,A,113,34
126482,A,32,8
126483,B,71,20
126484,A,32,8
126485,A,38,10
126486,B,86,27
126487,A,37,11
126488,A,118,37
126489,B,57,17
126490,B,54,16
126491,A,116,35
126492,A,47,14
126493,B,64,19
126494,B,87,27
126495,A,47,13
126496,A,50,14
126497,B,88,25
126498,A,105,31
126499,B,69,20
126500,B,79,23
126501,B,63,18
126502,A,61,17
126503,A,38,12
126504,A,39,12
126505,B,76,24
126506,B,107,33
126507,B,47,12
126508,B,46,12
126509,B,44,10
126510,B,144,44
126511,B,19,6
126512,B,18,6
126513,A,88,27
126514,B,52,16
126515,B,18,6
126516,B,17,6
126517,A,58,16
126518,A,37,10
126519,A,37,11
126520,A,36,11
126521,A,35,11
126522,B,49,14
126523,A,39,12
126524,A,72,21
126525,B,116,33
126526,B,89,27
126527,A,39,12
126528,B,20,6
126529,B,20,6
126530,B,20,6
126531,B,19,6
126532,B,20,6
126533,B,19,6
126534,A,51,15
126535,A,59,16
126536,A,45,12
126537,A,44,11
126538,A,71,20
126539,A,44,11
126540,A,40,12
126541,B,73,22
126542,A,179,56
126543,A,52,16
126544,A,43,11
126545,A,163,47
126546,A,43,11
126547,B,99,27
126548,A,43,13
126549,A,68,19
126550,A,147,42
126551,B,71,22
126552,B,55,16
126553,B,57,16
126554,A,51,14
126555,B,78,23
126556,A,165,49
126557,A,41,11
126558,A,45,13
126559,A,65,21
126560,A,40,12
126561,B,165,50
126562,B,53,15
126563,B,51,15
126564,B,82,24
126565,B,88,28
126566,A,86,25
126567,B,76,23
126568,A,38,12
126569,B,133,41
126570,A,218,66
126571,A,123,38
126572,A,70,20
126573,A,47,14
126574,B,64,19
126575,B,64,20
126576,A,79,24
126577,B,109,31
126578,B,96,30
126579,A,37,11
126580,B,83,24
126581,A,35,11
126582,A,37,11
126583,A,91,27
126584,A,153,43
126585,B,94,26
126586,A,88,25
126587,B,71,20
126588,B,19,6
126589,B,18,6
126590,B,188,57
126591,A,72,21
126592,B,18,6
126593,B,17,6
126594,A,71,20
126595,A,33,9
126596,A,33,9
126597,A,33,9
126598,A,33,9
126599,B,62,17
126600,A,60,18
126601,B,159,48
126602,B,100,28
126603,A,54,17
126604,A,110,34
126605,B,130,38
126606,A,36,10
126607,A,36,10
126608,A,36,11
126609,B,102,33
126610,B,117,34
126611,B,75,21
126612,B,20,6
126613,B,20,6
126614,B,20,6
126615,B,19,6
126616,B,20,6
126617,B,19,6
126618,A,99,30
126619,A,48,14
126620,A,51,15
126621,A,75,23
126622,B,200,62
126623,A,51,15
126624,B,53,14
126625,B,65,20
126626,B,59,17
126627,A,45,14
126628,B,61,18
126629,B,54,16
126630,A,68,20
126631,A,57,16
126632,B,48,13
126633,B,57,17
126634,B,83,26
126635,B,59,18
126636,A,37,11
126637,B,48,14
126638,B,46,14
126639,A,110,32
126640,B,91,26
126641,A,46,13
126642,B,37,9
126643,B,43,13
126644,B,43,13
126645,B,43,13
126646,B,55,17
126647,B,149,45
126648,B,51,14
126649,A,72,21
126650,A,38,12
126651,B,87,28
126652,A,38,12
126653,A,39,12
126654,B,39,11
126655,B,64,18
126656,B,116,34
126657,A,60,17
126658,B,59,17
126659,B,149,44
126660,B,63,19
126661,B,65,19
126662,B,32,9
126663,A,64,19
126664,A,78,24
126665,A,41,13
126666,A,61,18
126667,B,64,19
126668,B,43,13
126669,A,77,23
126670,A,63,19
126671,B,160,48
126672,A,99,30
126673,B,50,15
126674,B,35,11
126675,B,196,62
126676,B,74,22
126677,B,43,13
126678,A,40,12
126679,A,96,28
126680,B,77,23
126681,A,49,15
126682,A,68,20
126683,B,61,19
126684,B,36,9
126685,B,36,9
126686,B,36,9
126687,A,65,19
126688,B,19,6
126689,B,18,6
126690,B,126,36
126691,A,53,14
126692,B,18,6
126693,B,17,6
126694,B,68,20
126695,A,89,27
126696,A,42,12
126697,A,43,13
126698,A,40,12
126699,B,64,19
126700,A,39,12
126701,A,47,16
126702,A,39,12
126703,A,140,43
126704,A,53,18
126705,B,60,17
126706,B,40,11
126707,A,37,11
126708,B,87,26
126709,B,105,32
126710,B,74,23
126711,B,82,24
126712,A,92,27
126713,B,35,9
126714,A,69,20
126715,B,108,33
126716,A,43,13
126717,A,86,25
126718,A,39,12
126719,B,156,49
126720,B,19,5
126721,B,19,5
126722,B,19,5
126723,B,19,5
126724,B,19,5
126725,B,19,5
126726,B,19,5
126727,B,19,5
126728,B,19,5
126729,B,19,5
126730,B,19,5
126731,B,19,5
126732,B,19,5
126733,B,19,5
126734,B,19,5
126735,B,19,5
126736,B,19,5
126737,B,19,5
126738,B,20,6
126739,B,20,6
126740,B,20,6
126741,B,19,6
126742,B,20,6
126743,B,19,6
126744,B,20,6
126745,B,20,6
126746,B,20,6
126747,B,19,6
126748,B,20,6
126749,B,19,6
126750,B,20,6
126751,B,20,6
126752,B,20,6
126753,B,19,6
126754,B,20,6
126755,B,19,6
126756,B,19,5
126757,B,19,5
126758,B,19,5
126759,B,19,5
126760,B,19,5
126761,B,18,5
126762,B,18,5
126763,B,18,5
126764,B,18,5
126765,B,19,5
126766,B,18,5
126767,B,18,5
126768,B,19,5
126769,B,19,5
126770,B,19,5
126771,B,19,5
126772,B,19,5
126773,B,18,5
126774,B,18,5
126775,B,18,5
126776,B,18,5
126777,B,19,5
126778,B,18,5
126779,B,18,5
126780,B,19,5
126781,B,19,5
126782,B,19,5
126783,B,19,5
126784,B,19,5
126785,B,19,5
126786,B,20,6
126787,B,20,6
126788,B,20,6
126789,B,19,6
126790,B,20,6
126791,B,19,6
126792,B,20,6
126793,B,20,6
126794,B,20,6
126795,B,19,6
126796,B,20,6
126797,B,19,6
126798,B,20,6
126799,B,20,6
126800,B,20,6
126801,B,19,6
126802,B,20,6
126803,B,19,6
126804,B,20,6
126805,B,20,6
126806,B,20,6
126807,B,19,6
126808,B,20,6
126809,B,19,6
126810,B,64,20
126811,B,58,18
126812,B,62,19
126813,B,81,25
126814,B,58,18
126815,B,62,19
126816,B,94,28
126817,B,53,14
126818,B,20,6
126819,B,19,6
126820,B,20,6
126821,B,19,6
126822,B,20,6
126823,B,19,6
126824,B,18,6
126825,B,20,6
126826,B,19,6
126827,B,18,6
126828,B,63,18
126829,B,53,14
126830,B,20,6
126831,B,19,6
126832,B,20,6
126833,B,19,6
126834,B,20,6
126835,B,19,6
126836,B,18,6
126837,B,20,6
126838,B,19,6
126839,B,18,6
126840,B,19,5
126841,B,19,5
126842,B,19,5
126843,B,19,5
126844,B,19,5
126845,B,18,5
126846,B,18,5
126847,B,18,5
126848,B,18,5
126849,B,19,5
126850,B,18,5
126851,B,18,5
126852,A,151,47
126853,A,41,13
126854,B,20,6
126855,B,19,6
126856,B,20,6
126857,B,19,6
126858,B,20,6
126859,B,19,6
126860,B,18,6
126861,B,20,6
126862,B,19,6
126863,B,18,6
126864,B,147,44
126865,B,20,6
126866,B,19,6
126867,B,20,6
126868,B,19,6
126869,B,18,6
126870,B,44,13
126871,B,60,18
126872,B,44,13
126873,B,19,5
126874,B,19,5
126875,B,18,5
126876,B,18,5
126877,B,18,5
126878,B,18,5
126879,B,19,5
126880,B,18,5
126881,B,18,5
126882,B,19,5
126883,B,19,5
126884,B,18,5
126885,B,18,5
126886,B,18,5
126887,B,18,5
126888,B,17,5
126889,B,17,5
126890,B,17,5
126891,B,17,5
126892,B,17,5
126893,B,17,5
126894,B,19,5
126895,B,18,5
126896,B,18,5
126897,B,17,5
126898,B,17,5
126899,B,17,5
126900,B,19,5
126901,B,19,5
126902,B,19,5
126903,B,19,5
126904,B,19,5
126905,B,19,5
126906,B,20,6
126907,B,20,6
126908,B,20,6
126909,B,19,6
126910,B,20,6
126911,B,19,6
126912,B,20,6
126913,B,20,6
126914,B,20,6
126915,B,19,6
126916,B,20,6
126917,B,19,6
126918,B,20,6
126919,B,20,6
126920,B,20,6
126921,B,19,6
126922,B,20,6
126923,B,19,6
126924,B,20,6
126925,B,20,6
126926,B,20,6
126927,B,19,6
126928,B,20,6
126929,B,19,6
126930,A,41,13
126931,A,57,17
126932,A,68,21
126933,B,84,25
126934,B,77,24
126935,A,64,18
126936,B,55,15
126937,B,107,32
126938,B,20,6
126939,B,19,6
126940,B,20,6
126941,B,19,6
126942,B,20,6
126943,B,19,6
126944,B,18,6
126945,B,20,6
126946,B,19,6
126947,B,18,6
126948,B,55,15
126949,B,55,15
126950,B,20,6
126951,B,19,6
126952,B,20,6
126953,B,19,6
126954,B,20,6
126955,B,19,6
126956,B,18,6
126957,B,20,6
126958,B,19,6
126959,B,18,6
126960,B,20,6
126961,B,20,6
126962,B,20,6
126963,B,19,6
126964,B,20,6
126965,B,19,6
126966,B,46,14
126967,B,59,19
126968,A,37,12
126969,B,54,15
126970,B,80,24
126971,A,37,12
126972,B,63,19
126973,B,62,19
126974,A,37,12
126975,B,56,18
126976,A,164,51
126977,B,109,33
126978,A,99,29
126979,B,82,26
126980,B,53,14
126981,B,25,7
126982,B,20,6
126983,B,19,6
126984,B,20,6
126985,B,19,6
126986,B,20,6
126987,B,19,6
126988,B,18,6
126989,B,20,6
126990,B,19,6
126991,B,18,6
126992,A,57,18
126993,B,240,74
126994,B,53,17
126995,B,57,18
126996,B,45,13
126997,B,45,13
126998,A,95,29
126999,A,86,27
127000,B,57,17
127001,B,42,11
127002,B,39,10
127003,B,57,17
127004,B,42,11
127005,B,42,11
127006,B,20,6
127007,B,19,6
127008,B,18,6
127009,B,20,6
127010,B,19,6
127011,B,18,6
127012,A,35,11
127013,B,19,6
127014,B,18,6
127015,B,17,6
127016,A,35,11
127017,B,19,6
127018,B,18,6
127019,B,17,6
127020,B,19,5
127021,B,19,5
127022,B,19,5
127023,B,19,5
127024,B,19,5
127025,B,18,5
127026,B,18,5
127027,B,18,5
127028,B,18,5
127029,B,19,5
127030,B,18,5
127031,B,18,5
127032,B,65,18
127033,A,63,19
127034,B,20,6
127035,B,19,6
127036,B,20,6
127037,B,19,6
127038,B,20,6
127039,B,19,6
127040,B,18,6
127041,B,20,6
127042,B,19,6
127043,B,18,6
127044,B,53,15
127045,B,20,6
127046,B,19,6
127047,B,20,6
127048,B,19,6
127049,B,18,6
127050,B,87,26
127051,B,25,7
127052,B,20,6
127053,B,19,6
127054,B,20,6
127055,B,19,6
127056,B,20,6
127057,B,19,6
127058,B,18,6
127059,B,20,6
127060,B,19,6
127061,B,18,6
127062,B,84,25
127063,A,68,20
127064,B,71,23
127065,B,68,21
127066,B,48,14
127067,B,47,14
127068,B,85,26
127069,A,86,27
127070,A,81,24
127071,B,37,10
127072,B,87,26
127073,B,20,6
127074,B,19,6
127075,B,18,6
127076,A,45,15
127077,B,19,6
127078,B,18,6
127079,B,17,6
127080,B,49,13
127081,B,25,7
127082,B,25,7
127083,B,19,5
127084,B,19,5
127085,B,18,5
127086,B,18,5
127087,B,18,5
127088,B,18,5
127089,B,19,5
127090,B,18,5
127091,B,18,5
127092,B,19,5
127093,B,19,5
127094,B,18,5
127095,B,18,5
127096,B,18,5
127097,B,18,5
127098,B,17,5
127099,B,17,5
127100,B,17,5
127101,B,17,5
127102,B,17,5
127103,B,17,5
127104,B,19,5
127105,B,18,5
127106,B,18,5
127107,B,17,5
127108,B,17,5
127109,B,17,5
127110,A,61,18
127111,A,39,11
127112,A,65,20
127113,A,65,20
127114,B,81,24
127115,A,41,14
127116,B,20,6
127117,B,19,6
127118,B,18,6
127119,B,20,6
127120,B,19,6
127121,B,18,6
127122,A,49,15
127123,B,19,6
127124,B,18,6
127125,B,17,6
127126,A,54,17
127127,B,19,6
127128,B,18,6
127129,B,17,6
127130,A,65,19
127131,A,65,20
127132,A,139,43
127133,B,20,6
127134,B,19,6
127135,B,18,6
127136,A,56,17
127137,B,19,6
127138,B,18,6
127139,B,17,6
127140,B,19,5
127141,B,19,5
127142,B,19,5
127143,B,19,5
127144,B,19,5
127145,B,19,5
127146,B,20,6
127147,B,20,6
127148,B,20,6
127149,B,19,6
127150,B,20,6
127151,B,19,6
127152,B,20,6
127153,B,20,6
127154,B,20,6
127155,B,19,6
127156,B,20,6
127157,B,19,6
127158,B,20,6
127159,B,20,6
127160,B,20,6
127161,B,19,6
127162,B,20,6
127163,B,19,6
127164,B,20,6
127165,B,20,6
127166,B,20,6
127167,B,19,6
127168,B,20,6
127169,B,19,6
127170,A,73,22
127171,B,59,18
127172,B,132,42
127173,B,65,20
127174,A,57,18
127175,B,128,40
127176,B,46,13
127177,B,114,33
127178,B,20,6
127179,B,19,6
127180,B,20,6
127181,B,19,6
127182,B,20,6
127183,B,19,6
127184,B,18,6
127185,B,20,6
127186,B,19,6
127187,B,18,6
127188,B,37,10
127189,B,37,10
127190,B,20,6
127191,B,19,6
127192,B,20,6
127193,B,19,6
127194,B,20,6
127195,B,19,6
127196,B,18,6
127197,B,20,6
127198,B,19,6
127199,B,18,6
127200,B,20,6
127201,B,20,6
127202,B,20,6
127203,B,19,6
127204,B,20,6
127205,B,19,6
127206,B,46,14
127207,A,38,12
127208,A,37,12
127209,B,45,12
127210,A,38,12
127211,A,37,12
127212,B,57,17
127213,A,132,40
127214,B,91,27
127215,A,57,17
127216,B,58,17
127217,A,43,14
127218,A,37,12
127219,A,92,28
127220,B,46,13
127221,B,25,7
127222,B,20,6
127223,B,19,6
127224,B,20,6
127225,B,19,6
127226,B,20,6
127227,B,19,6
127228,B,18,6
127229,B,20,6
127230,B,19,6
127231,B,18,6
127232,B,89,27
127233,A,41,13
127234,A,49,16
127235,A,48,15
127236,B,40,11
127237,B,45,13
127238,B,76,23
127239,B,115,35
127240,B,45,13
127241,B,44,12
127242,B,105,32
127243,B,44,13
127244,B,105,30
127245,B,43,12
127246,B,20,6
127247,B,19,6
127248,B,18,6
127249,B,20,6
127250,B,19,6
127251,B,18,6
127252,A,39,12
127253,B,19,6
127254,B,18,6
127255,B,17,6
127256,A,189,58
127257,B,19,6
127258,B,18,6
127259,B,17,6
127260,B,20,6
127261,B,20,6
127262,B,20,6
127263,B,19,6
127264,B,20,6
127265,B,19,6
127266,A,98,29
127267,A,59,18
127268,A,35,10
127269,B,37,10
127270,A,55,15
127271,A,35,10
127272,B,41,12
127273,B,68,21
127274,B,66,19
127275,A,35,11
127276,B,47,13
127277,B,46,13
127278,B,61,18
127279,A,54,17
127280,B,58,17
127281,B,118,36
127282,B,53,17
127283,B,50,16
127284,B,50,15
127285,B,65,19
127286,B,160,50
127287,A,42,14
127288,B,62,20
127289,A,35,12
127290,B,38,10
127291,B,38,10
127292,B,20,6
127293,B,19,6
127294,B,20,6
127295,B,19,6
127296,B,20,6
127297,B,19,6
127298,B,18,6
127299,B,20,6
127300,B,19,6
127301,B,18,6
127302,B,97,30
127303,A,102,31
127304,B,55,18
127305,A,36,12
127306,B,34,10
127307,B,49,14
127308,A,37,12
127309,A,36,12
127310,B,44,13
127311,B,43,13
127312,B,52,16
127313,B,50,16
127314,B,53,17
127315,B,41,12
127316,B,41,12
127317,B,51,15
127318,B,110,35
127319,A,95,30
127320,B,37,11
127321,B,53,15
127322,A,65,19
127323,B,50,14
127324,B,25,7
127325,A,88,28
127326,B,20,6
127327,B,19,6
127328,B,18,6
127329,B,20,6
127330,B,19,6
127331,B,18,6
127332,A,76,24
127333,B,19,6
127334,B,18,6
127335,B,17,6
127336,A,141,42
127337,B,19,6
127338,B,18,6
127339,B,17,6
127340,A,62,19
127341,A,122,38
127342,A,41,14
127343,B,72,23
127344,B,57,19
127345,A,57,18
127346,A,57,18
127347,B,130,39
127348,A,94,29
127349,B,98,32
127350,B,19,5
127351,B,19,5
127352,B,19,5
127353,B,19,5
127354,B,19,5
127355,B,18,5
127356,B,18,5
127357,B,18,5
127358,B,18,5
127359,B,19,5
127360,B,18,5
127361,B,18,5
127362,B,48,14
127363,B,110,31
127364,B,20,6
127365,B,19,6
127366,B,20,6
127367,B,19,6
127368,B,20,6
127369,B,19,6
127370,B,18,6
127371,B,20,6
127372,B,19,6
127373,B,18,6
127374,B,134,39
127375,B,20,6
127376,B,19,6
127377,B,20,6
127378,B,19,6
127379,B,18,6
127380,B,78,22
127381,B,25,7
127382,B,20,6
127383,B,19,6
127384,B,20,6
127385,B,19,6
127386,B,20,6
127387,B,19,6
127388,B,18,6
127389,B,20,6
127390,B,19,6
127391,B,18,6
127392,A,89,28
127393,B,102,32
127394,B,114,36
127395,A,49,15
127396,B,42,12
127397,B,75,22
127398,A,147,46
127399,A,63,19
127400,B,98,28
127401,B,41,11
127402,B,46,13
127403,B,20,6
127404,B,19,6
127405,B,18,6
127406,A,79,23
127407,B,19,6
127408,B,18,6
127409,B,17,6
